metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,Emanuel County,GA,us-ga-107,0.174009489
Nonmetropolitan,Evans County,GA,us-ga-109,0.073007981
Nonmetropolitan,Fannin County,GA,us-ga-111,0.152004344
Nonmetropolitan,Franklin County,GA,us-ga-119,0.139001672
Nonmetropolitan,Gilmer County,GA,us-ga-123,0.198000342
Nonmetropolitan,Glascock County,GA,us-ga-125,0.171028881
Nonmetropolitan,Gordon County,GA,us-ga-129,0.149002056
Nonmetropolitan,Grady County,GA,us-ga-131,0.169004713
Nonmetropolitan,Greene County,GA,us-ga-133,0.137004701
Nonmetropolitan,Habersham County,GA,us-ga-137,0.087001585
Nonmetropolitan,Hancock County,GA,us-ga-141,0.189018396
Nonmetropolitan,Hart County,GA,us-ga-147,0.083000103
Nonmetropolitan,Irwin County,GA,us-ga-155,0.178014881
Nonmetropolitan,Jackson County,GA,us-ga-157,0.120000853
Nonmetropolitan,Jeff Davis County,GA,us-ga-161,0.243003026
Nonmetropolitan,Jefferson County,GA,us-ga-163,0.222003256
Nonmetropolitan,Jenkins County,GA,us-ga-165,0.136010749
Nonmetropolitan,Johnson County,GA,us-ga-167,0.147016954
Nonmetropolitan,Laurens County,GA,us-ga-175,0.165001452
Nonmetropolitan,Lumpkin County,GA,us-ga-187,0.113003809
Nonmetropolitan,Macon County,GA,us-ga-193,0.173009727
Nonmetropolitan,Miller County,GA,us-ga-201,0.189035487
Nonmetropolitan,Mitchell County,GA,us-ga-205,0.113005504
Nonmetropolitan,Montgomery County,GA,us-ga-209,0.09100295
Nonmetropolitan,Pierce County,GA,us-ga-229,0.207007508
Nonmetropolitan,Polk County,GA,us-ga-233,0.16000267
Nonmetropolitan,Pulaski County,GA,us-ga-235,0.216023209
Nonmetropolitan,Putnam County,GA,us-ga-237,0.223006943
Nonmetropolitan,Quitman County,GA,us-ga-239,0.172008547
Nonmetropolitan,Rabun County,GA,us-ga-241,0.176
Nonmetropolitan,Randolph County,GA,us-ga-243,0.123003488
Nonmetropolitan,Schley County,GA,us-ga-249,0.06401291
Nonmetropolitan,Screven County,GA,us-ga-251,0.125
Nonmetropolitan,Seminole County,GA,us-ga-253,0.096011132
Nonmetropolitan,Stephens County,GA,us-ga-257,0.1140028
Nonmetropolitan,Sumter County,GA,us-ga-261,0.15
Nonmetropolitan,Taliaferro County,GA,us-ga-265,0.160030628
Nonmetropolitan,Tattnall County,GA,us-ga-267,0.228002865
Nonmetropolitan,Taylor County,GA,us-ga-269,0.091008772
Nonmetropolitan,Telfair County,GA,us-ga-271,0.161010383
Nonmetropolitan,Thomas County,GA,us-ga-275,0.14400362
Nonmetropolitan,Tift County,GA,us-ga-277,0.121000722
Nonmetropolitan,Toombs County,GA,us-ga-279,0.16
Nonmetropolitan,Towns County,GA,us-ga-281,0.064000881
Nonmetropolitan,Treutlen County,GA,us-ga-283,0.09300461
Nonmetropolitan,Troup County,GA,us-ga-285,0.11
Nonmetropolitan,Turner County,GA,us-ga-287,0.18202093
Nonmetropolitan,Union County,GA,us-ga-291,0.155003762
Nonmetropolitan,Upson County,GA,us-ga-293,0.119002894
Nonmetropolitan,Ware County,GA,us-ga-299,0.126003846
Nonmetropolitan,Warren County,GA,us-ga-301,0.241021933
Nonmetropolitan,Washington County,GA,us-ga-303,0.191006117
Nonmetropolitan,Wayne County,GA,us-ga-305,0.116002732
Nonmetropolitan,Webster County,GA,us-ga-307,0.114043825
Nonmetropolitan,Wheeler County,GA,us-ga-309,0.103011583
Nonmetropolitan,White County,GA,us-ga-311,0.147004212
Nonmetropolitan,Wilcox County,GA,us-ga-315,0.229023973
Nonmetropolitan,Wilkes County,GA,us-ga-317,0.206
Nonmetropolitan,Wilkinson County,GA,us-ga-319,0.139004149
Nonmetropolitan,Hawaii County,HI,us-hi-001,0.10300033
Nonmetropolitan,Kauai County,HI,us-hi-007,0.097001438
Nonmetropolitan,Adair County,IA,us-ia-001,0.120007431
Nonmetropolitan,Adams County,IA,us-ia-003,0.142001409
Nonmetropolitan,Allamakee County,IA,us-ia-005,0.106002309
Nonmetropolitan,Appanoose County,IA,us-ia-007,0.148011782
Nonmetropolitan,Audubon County,IA,us-ia-009,0.093017915
Nonmetropolitan,Buchanan County,IA,us-ia-019,0.087002794
Nonmetropolitan,Buena Vista County,IA,us-ia-021,0.093005593
Nonmetropolitan,Butler County,IA,us-ia-023,0.111000633
Nonmetropolitan,Calhoun County,IA,us-ia-025,0.109011048
Nonmetropolitan,Carroll County,IA,us-ia-027,0.101003344
Nonmetropolitan,Cass County,IA,us-ia-029,0.096007223
Nonmetropolitan,Cedar County,IA,us-ia-031,0.054001442
Nonmetropolitan,Cerro Gordo County,IA,us-ia-033,0.109001726
Nonmetropolitan,Cherokee County,IA,us-ia-035,0.138013426
Nonmetropolitan,Chickasaw County,IA,us-ia-037,0.085007213
Nonmetropolitan,Clarke County,IA,us-ia-039,0.11700237
Nonmetropolitan,Clay County,IA,us-ia-041,0.117007465
Nonmetropolitan,Clayton County,IA,us-ia-043,0.071000222
Nonmetropolitan,Clinton County,IA,us-ia-045,0.11900062
Nonmetropolitan,Crawford County,IA,us-ia-047,0.124004924
Nonmetropolitan,Davis County,IA,us-ia-051,0.13
Nonmetropolitan,Decatur County,IA,us-ia-053,0.182004439
Nonmetropolitan,Delaware County,IA,us-ia-055,0.091001169
Nonmetropolitan,Des Moines County,IA,us-ia-057,0.128001881
Nonmetropolitan,Dickinson County,IA,us-ia-059,0.118000891
Nonmetropolitan,Emmet County,IA,us-ia-063,0.06500138
Nonmetropolitan,Fayette County,IA,us-ia-065,0.129004501
Nonmetropolitan,Floyd County,IA,us-ia-067,0.086006077
Nonmetropolitan,Franklin County,IA,us-ia-069,0.156008892
Nonmetropolitan,Fremont County,IA,us-ia-071,0.101006265
Nonmetropolitan,Greene County,IA,us-ia-073,0.191019561
Nonmetropolitan,Hamilton County,IA,us-ia-079,0.122005324
Nonmetropolitan,Hancock County,IA,us-ia-081,0.063007391
Nonmetropolitan,Hardin County,IA,us-ia-083,0.128007332
Nonmetropolitan,Henry County,IA,us-ia-087,0.069000473
Nonmetropolitan,Howard County,IA,us-ia-089,0.077002204
Nonmetropolitan,Humboldt County,IA,us-ia-091,0.068002257
Nonmetropolitan,Ida County,IA,us-ia-093,0.079013784
Nonmetropolitan,Iowa County,IA,us-ia-095,0.097007481
Nonmetropolitan,Jackson County,IA,us-ia-097,0.067004312
Nonmetropolitan,Jefferson County,IA,us-ia-101,0.077000201
Nonmetropolitan,Keokuk County,IA,us-ia-107,0.065004569
Nonmetropolitan,Kossuth County,IA,us-ia-109,0.086006589
Nonmetropolitan,Lee County,IA,us-ia-111,0.132003943
Nonmetropolitan,Louisa County,IA,us-ia-115,0.089008363
Nonmetropolitan,Lucas County,IA,us-ia-117,0.176021204
Nonmetropolitan,Lyon County,IA,us-ia-119,0.157015726
Nonmetropolitan,Mahaska County,IA,us-ia-123,0.124000492
Nonmetropolitan,Marion County,IA,us-ia-125,0.105004136
Nonmetropolitan,Marshall County,IA,us-ia-127,0.117
Nonmetropolitan,Mitchell County,IA,us-ia-131,0.079003919
Nonmetropolitan,Monona County,IA,us-ia-133,0.146015729
Nonmetropolitan,Monroe County,IA,us-ia-135,0.126012756
Nonmetropolitan,Montgomery County,IA,us-ia-137,0.139005786
Nonmetropolitan,Muscatine County,IA,us-ia-139,0.082002576
Nonmetropolitan,Obrien County,IA,us-ia-141,0.086004843
Nonmetropolitan,Osceola County,IA,us-ia-143,0.074000878
Nonmetropolitan,Page County,IA,us-ia-145,0.155012143
Nonmetropolitan,Palo Alto County,IA,us-ia-147,0.132002956
Nonmetropolitan,Plymouth County,IA,us-ia-149,0.104005238
Nonmetropolitan,Pocahontas County,IA,us-ia-151,0.101010101
Nonmetropolitan,Poweshiek County,IA,us-ia-157,0.08800058
Nonmetropolitan,Ringgold County,IA,us-ia-159,0.092019544
Nonmetropolitan,Sac County,IA,us-ia-161,0.094003241
Nonmetropolitan,Shelby County,IA,us-ia-165,0.132010944
Nonmetropolitan,Sioux County,IA,us-ia-167,0.06800202
Nonmetropolitan,Tama County,IA,us-ia-171,0.093004895
Nonmetropolitan,Taylor County,IA,us-ia-173,0.117023578
Nonmetropolitan,Union County,IA,us-ia-175,0.183005114
Nonmetropolitan,Van Buren County,IA,us-ia-177,0.031003486
Nonmetropolitan,Wapello County,IA,us-ia-179,0.163004078
Nonmetropolitan,Wayne County,IA,us-ia-185,0.212043562
Nonmetropolitan,Webster County,IA,us-ia-187,0.111002214
Nonmetropolitan,Winnebago County,IA,us-ia-189,0.072006064
Nonmetropolitan,Winneshiek County,IA,us-ia-191,0.057002202
Nonmetropolitan,Worth County,IA,us-ia-195,0.170012219
Nonmetropolitan,Wright County,IA,us-ia-197,0.071002199
Nonmetropolitan,Adams County,ID,us-id-003,0.079012346
Nonmetropolitan,Bear Lake County,ID,us-id-007,0.077014783
Nonmetropolitan,Benewah County,ID,us-id-009,0.087007299
Nonmetropolitan,Bingham County,ID,us-id-011,0.121002737
Nonmetropolitan,Blaine County,ID,us-id-013,0.043000802
Nonmetropolitan,Bonner County,ID,us-id-017,0.092000364
Nonmetropolitan,Boundary County,ID,us-id-021,0.0910037
Nonmetropolitan,Camas County,ID,us-id-025,0.053020962
Nonmetropolitan,Caribou County,ID,us-id-029,0.133025598
Nonmetropolitan,Cassia County,ID,us-id-031,0.115004611
Nonmetropolitan,Clark County,ID,us-id-033,0.034013605
Nonmetropolitan,Clearwater County,ID,us-id-035,0.121013667
Nonmetropolitan,Custer County,ID,us-id-037,0.079002704
Nonmetropolitan,Elmore County,ID,us-id-039,0.109002976
Nonmetropolitan,Fremont County,ID,us-id-043,0.114006157
Nonmetropolitan,Gooding County,ID,us-id-047,0.107000569
Nonmetropolitan,Idaho County,ID,us-id-049,0.102006953
Nonmetropolitan,Latah County,ID,us-id-057,0.055000694
Nonmetropolitan,Lemhi County,ID,us-id-059,0.105008078
Nonmetropolitan,Lewis County,ID,us-id-061,0.125
Nonmetropolitan,Lincoln County,ID,us-id-063,0.121022727
Nonmetropolitan,Madison County,ID,us-id-065,0.072000319
Nonmetropolitan,Minidoka County,ID,us-id-067,0.132002258
Nonmetropolitan,Oneida County,ID,us-id-071,0.082016807
Nonmetropolitan,Payette County,ID,us-id-075,0.108006182
Nonmetropolitan,Shoshone County,ID,us-id-079,0.096001645
Nonmetropolitan,Teton County,ID,us-id-081,0.044003561
Nonmetropolitan,Valley County,ID,us-id-085,0.064002871
Nonmetropolitan,Washington County,ID,us-id-087,0.114004317
Nonmetropolitan,Adams County,IL,us-il-001,0.110000398
Nonmetropolitan,Brown County,IL,us-il-009,0.046003969
Nonmetropolitan,Bureau County,IL,us-il-011,0.111001577
Nonmetropolitan,Carroll County,IL,us-il-015,0.083007048
Nonmetropolitan,Cass County,IL,us-il-017,0.068004697
Nonmetropolitan,Christian County,IL,us-il-021,0.13600093
Nonmetropolitan,Clark County,IL,us-il-023,0.067004219
Nonmetropolitan,Clay County,IL,us-il-025,0.089001591
Nonmetropolitan,Coles County,IL,us-il-029,0.096001584
Nonmetropolitan,Crawford County,IL,us-il-033,0.115001004
Nonmetropolitan,Cumberland County,IL,us-il-035,0.213001215
Nonmetropolitan,De Witt County,IL,us-il-039,0.102002452
Nonmetropolitan,Douglas County,IL,us-il-041,0.08700217
Nonmetropolitan,Edgar County,IL,us-il-045,0.090002953
Nonmetropolitan,Edwards County,IL,us-il-047,0.053007136
Nonmetropolitan,Effingham County,IL,us-il-049,0.122001507
Nonmetropolitan,Fayette County,IL,us-il-051,0.108002875
Nonmetropolitan,Ford County,IL,us-il-053,0.049003824
Nonmetropolitan,Franklin County,IL,us-il-055,0.072001897
Nonmetropolitan,Gallatin County,IL,us-il-059,0.141032064
Nonmetropolitan,Greene County,IL,us-il-061,0.114003591
Nonmetropolitan,Hamilton County,IL,us-il-065,0.193004974
Nonmetropolitan,Hancock County,IL,us-il-067,0.074002157
Nonmetropolitan,Hardin County,IL,us-il-069,0.049004594
Nonmetropolitan,Henderson County,IL,us-il-071,0.135011859
Nonmetropolitan,Iroquois County,IL,us-il-075,0.085003712
Nonmetropolitan,Jasper County,IL,us-il-079,0.1
Nonmetropolitan,Jefferson County,IL,us-il-081,0.099003117
Nonmetropolitan,Jo Daviess County,IL,us-il-085,0.103003038
Nonmetropolitan,Knox County,IL,us-il-095,0.175001269
Nonmetropolitan,Lasalle County,IL,us-il-099,0.133000238
Nonmetropolitan,Lawrence County,IL,us-il-101,0.172000618
Nonmetropolitan,Lee County,IL,us-il-103,0.084002516
Nonmetropolitan,Livingston County,IL,us-il-105,0.103003369
Nonmetropolitan,Logan County,IL,us-il-107,0.182001402
Nonmetropolitan,Marion County,IL,us-il-121,0.173001403
Nonmetropolitan,Mason County,IL,us-il-125,0.128009063
Nonmetropolitan,Massac County,IL,us-il-127,0.260010971
Nonmetropolitan,Mcdonough County,IL,us-il-109,0.094003852
Nonmetropolitan,Montgomery County,IL,us-il-135,0.124001941
Nonmetropolitan,Morgan County,IL,us-il-137,0.146005198
Nonmetropolitan,Moultrie County,IL,us-il-139,0.049000282
Nonmetropolitan,Ogle County,IL,us-il-141,0.073001855
Nonmetropolitan,Perry County,IL,us-il-145,0.115002084
Nonmetropolitan,Pike County,IL,us-il-149,0.087003761
Nonmetropolitan,Pope County,IL,us-il-151,0.095025154
Nonmetropolitan,Pulaski County,IL,us-il-153,0.19600939
Nonmetropolitan,Putnam County,IL,us-il-155,0.057008719
Nonmetropolitan,Randolph County,IL,us-il-157,0.136002802
Nonmetropolitan,Richland County,IL,us-il-159,0.133009465
Nonmetropolitan,Saline County,IL,us-il-165,0.112003909
Nonmetropolitan,Schuyler County,IL,us-il-169,0.147000895
Nonmetropolitan,Scott County,IL,us-il-171,0.137000519
Nonmetropolitan,Shelby County,IL,us-il-173,0.113003466
Nonmetropolitan,Stephenson County,IL,us-il-177,0.107000635
Nonmetropolitan,Union County,IL,us-il-181,0.102003781
Nonmetropolitan,Wabash County,IL,us-il-185,0.124011461
Nonmetropolitan,Warren County,IL,us-il-187,0.175
Nonmetropolitan,Washington County,IL,us-il-189,0.107004608
Nonmetropolitan,Wayne County,IL,us-il-191,0.140009645
Nonmetropolitan,White County,IL,us-il-193,0.04800222
Nonmetropolitan,Whiteside County,IL,us-il-195,0.103000258
Nonmetropolitan,Adams County,IN,us-in-001,0.097000937
Nonmetropolitan,Blackford County,IN,us-in-009,0.233009709
Nonmetropolitan,Cass County,IN,us-in-017,0.183005838
Nonmetropolitan,Clinton County,IN,us-in-023,0.16600208
Nonmetropolitan,Crawford County,IN,us-in-025,0.141016109
Nonmetropolitan,Daviess County,IN,us-in-027,0.096000353
Nonmetropolitan,Decatur County,IN,us-in-031,0.120004099
Nonmetropolitan,Dekalb County,IN,us-in-033,0.071000032
Nonmetropolitan,Dubois County,IN,us-in-037,0.121000899
Nonmetropolitan,Fayette County,IN,us-in-041,0.119001702
Nonmetropolitan,Fountain County,IN,us-in-045,0.144004498
Nonmetropolitan,Fulton County,IN,us-in-049,0.085002344
Nonmetropolitan,Gibson County,IN,us-in-051,0.109000958
Nonmetropolitan,Grant County,IN,us-in-053,0.163000519
Nonmetropolitan,Greene County,IN,us-in-055,0.124000653
Nonmetropolitan,Henry County,IN,us-in-065,0.156002895
Nonmetropolitan,Huntington County,IN,us-in-069,0.141000769
Nonmetropolitan,Jackson County,IN,us-in-071,0.142001552
Nonmetropolitan,Jay County,IN,us-in-075,0.187005387
Nonmetropolitan,Jefferson County,IN,us-in-077,0.109001637
Nonmetropolitan,Jennings County,IN,us-in-079,0.165006835
Nonmetropolitan,Knox County,IN,us-in-083,0.178004617
Nonmetropolitan,Kosciusko County,IN,us-in-085,0.13300125
Nonmetropolitan,Lagrange County,IN,us-in-087,0.103002419
Nonmetropolitan,Lawrence County,IN,us-in-093,0.159003942
Nonmetropolitan,Marshall County,IN,us-in-099,0.121000357
Nonmetropolitan,Martin County,IN,us-in-101,0.08600052
Nonmetropolitan,Miami County,IN,us-in-103,0.101002004
Nonmetropolitan,Montgomery County,IN,us-in-107,0.152003087
Nonmetropolitan,Noble County,IN,us-in-113,0.113002736
Nonmetropolitan,Orange County,IN,us-in-117,0.131007965
Nonmetropolitan,Perry County,IN,us-in-123,0.101001784
Nonmetropolitan,Pike County,IN,us-in-125,0.191014799
Nonmetropolitan,Pulaski County,IN,us-in-131,0.093001261
Nonmetropolitan,Randolph County,IN,us-in-135,0.137006181
Nonmetropolitan,Ripley County,IN,us-in-137,0.133003506
Nonmetropolitan,Rush County,IN,us-in-139,0.11600705
Nonmetropolitan,Scott County,IN,us-in-143,0.141003314
Nonmetropolitan,Spencer County,IN,us-in-147,0.079000325
Nonmetropolitan,Starke County,IN,us-in-149,0.096000929
Nonmetropolitan,Steuben County,IN,us-in-151,0.084001834
Nonmetropolitan,Switzerland County,IN,us-in-155,0.22202096
Nonmetropolitan,Tipton County,IN,us-in-159,0.170008643
Nonmetropolitan,Wabash County,IN,us-in-169,0.131001429
Nonmetropolitan,Wayne County,IN,us-in-177,0.170000199
Nonmetropolitan,Wells County,IN,us-in-179,0.110002948
Nonmetropolitan,White County,IN,us-in-181,0.136005366
Nonmetropolitan,Allen County,KS,us-ks-001,0.173004821
Nonmetropolitan,Anderson County,KS,us-ks-003,0.122002451
Nonmetropolitan,Atchison County,KS,us-ks-005,0.113002042
Nonmetropolitan,Barber County,KS,us-ks-007,0.107001694
Nonmetropolitan,Barton County,KS,us-ks-009,0.126001014
Nonmetropolitan,Bourbon County,KS,us-ks-011,0.121006961
Nonmetropolitan,Brown County,KS,us-ks-013,0.135004272
Nonmetropolitan,Chase County,KS,us-ks-017,0.102030708
Nonmetropolitan,Chautauqua County,KS,us-ks-019,0.129032258
Nonmetropolitan,Cherokee County,KS,us-ks-021,0.158003741
Nonmetropolitan,Cheyenne County,KS,us-ks-023,0.091042584
Nonmetropolitan,Clark County,KS,us-ks-025,0.118037135
Nonmetropolitan,Clay County,KS,us-ks-027,0.101010101
Nonmetropolitan,Cloud County,KS,us-ks-029,0.102013423
Nonmetropolitan,Coffey County,KS,us-ks-031,0.110014329
Nonmetropolitan,Comanche County,KS,us-ks-033,0.08302169
Nonmetropolitan,Cowley County,KS,us-ks-035,0.126000616
Nonmetropolitan,Crawford County,KS,us-ks-037,0.111003191
Nonmetropolitan,Decatur County,KS,us-ks-039,0.121036177
Nonmetropolitan,Dickinson County,KS,us-ks-041,0.110006437
Nonmetropolitan,Edwards County,KS,us-ks-047,0.150023223
Nonmetropolitan,Elk County,KS,us-ks-049,0.232106339
Nonmetropolitan,Ellis County,KS,us-ks-051,0.074003085
Nonmetropolitan,Ellsworth County,KS,us-ks-053,0.114003945
Nonmetropolitan,Finney County,KS,us-ks-055,0.093003167
Nonmetropolitan,Ford County,KS,us-ks-057,0.09000348
Nonmetropolitan,Franklin County,KS,us-ks-059,0.095004051
Nonmetropolitan,Gove County,KS,us-ks-063,0.141032192
Nonmetropolitan,Graham County,KS,us-ks-065,0.152043868
Nonmetropolitan,Grant County,KS,us-ks-067,0.091017252
Nonmetropolitan,Gray County,KS,us-ks-069,0.093011931
Nonmetropolitan,Greeley County,KS,us-ks-071,0.089055794
Nonmetropolitan,Greenwood County,KS,us-ks-073,0.129011824
Nonmetropolitan,Hamilton County,KS,us-ks-075,0.183090705
Nonmetropolitan,Harper County,KS,us-ks-077,0.125
Nonmetropolitan,Haskell County,KS,us-ks-081,0.05
Nonmetropolitan,Hodgeman County,KS,us-ks-083,0.144092219
Nonmetropolitan,Jewell County,KS,us-ks-089,0.135052448
Nonmetropolitan,Kearny County,KS,us-ks-093,0.101006336
Nonmetropolitan,Kingman County,KS,us-ks-095,0.133011099
Nonmetropolitan,Kiowa County,KS,us-ks-097,0.105035192
Nonmetropolitan,Labette County,KS,us-ks-099,0.135004949
Nonmetropolitan,Lane County,KS,us-ks-101,0.164043082
Nonmetropolitan,Lincoln County,KS,us-ks-105,0.051002616
Nonmetropolitan,Logan County,KS,us-ks-109,0.12
Nonmetropolitan,Lyon County,KS,us-ks-111,0.096003263
Nonmetropolitan,Marion County,KS,us-ks-115,0.073001542
Nonmetropolitan,Marshall County,KS,us-ks-117,0.118012422
Nonmetropolitan,Mcpherson County,KS,us-ks-113,0.110000476
Nonmetropolitan,Meade County,KS,us-ks-119,0.151038178
Nonmetropolitan,Mitchell County,KS,us-ks-123,0.081015453
Nonmetropolitan,Montgomery County,KS,us-ks-125,0.130004179
Nonmetropolitan,Morris County,KS,us-ks-127,0.146031011
Nonmetropolitan,Morton County,KS,us-ks-129,0.084033613
Nonmetropolitan,Nemaha County,KS,us-ks-131,0.082008368
Nonmetropolitan,Neosho County,KS,us-ks-133,0.15
Nonmetropolitan,Ness County,KS,us-ks-135,0.1070309
Nonmetropolitan,Norton County,KS,us-ks-137,0.109024279
Nonmetropolitan,Osborne County,KS,us-ks-141,0.15
Nonmetropolitan,Ottawa County,KS,us-ks-143,0.12
Nonmetropolitan,Pawnee County,KS,us-ks-145,0.139013453
Nonmetropolitan,Phillips County,KS,us-ks-147,0.07701802
Nonmetropolitan,Pratt County,KS,us-ks-151,0.086007517
Nonmetropolitan,Rawlins County,KS,us-ks-153,0.105020492
Nonmetropolitan,Reno County,KS,us-ks-155,0.116000255
Nonmetropolitan,Republic County,KS,us-ks-157,0.060005505
Nonmetropolitan,Rice County,KS,us-ks-159,0.134017719
Nonmetropolitan,Rooks County,KS,us-ks-163,0.10801753
Nonmetropolitan,Rush County,KS,us-ks-165,0.091022444
Nonmetropolitan,Russell County,KS,us-ks-167,0.126004861
Nonmetropolitan,Saline County,KS,us-ks-169,0.10200094
Nonmetropolitan,Scott County,KS,us-ks-171,0.1
Nonmetropolitan,Seward County,KS,us-ks-175,0.070004043
Nonmetropolitan,Sheridan County,KS,us-ks-179,0.077005924
Nonmetropolitan,Sherman County,KS,us-ks-181,0.199042408
Nonmetropolitan,Smith County,KS,us-ks-183,0.084001394
Nonmetropolitan,Stafford County,KS,us-ks-185,0.163032867
Nonmetropolitan,Stanton County,KS,us-ks-187,0.038009675
Nonmetropolitan,Stevens County,KS,us-ks-189,0.115
Nonmetropolitan,Thomas County,KS,us-ks-193,0.049000531
Nonmetropolitan,Trego County,KS,us-ks-195,0.11704947
Nonmetropolitan,Wallace County,KS,us-ks-199,0.144036697
Nonmetropolitan,Washington County,KS,us-ks-201,0.074002883
Nonmetropolitan,Wichita County,KS,us-ks-203,0.116018457
Nonmetropolitan,Wilson County,KS,us-ks-205,0.187004508
Nonmetropolitan,Woodson County,KS,us-ks-207,0.10203252
Nonmetropolitan,Adair County,KY,us-ky-001,0.17500863
Nonmetropolitan,Anderson County,KY,us-ky-005,0.149001348
Nonmetropolitan,Ballard County,KY,us-ky-007,0.160019614
Nonmetropolitan,Barren County,KY,us-ky-009,0.116000986
Nonmetropolitan,Bath County,KY,us-ky-011,0.124000451
Nonmetropolitan,Bell County,KY,us-ky-013,0.226006341
Nonmetropolitan,Boyle County,KY,us-ky-021,0.146003083
Nonmetropolitan,Breathitt County,KY,us-ky-025,0.19901332
Nonmetropolitan,Breckinridge County,KY,us-ky-027,0.127006515
Nonmetropolitan,Caldwell County,KY,us-ky-033,0.149009745
Nonmetropolitan,Calloway County,KY,us-ky-035,0.096001082
Nonmetropolitan,Carlisle County,KY,us-ky-039,0.106027397
Nonmetropolitan,Carroll County,KY,us-ky-041,0.128001044
Nonmetropolitan,Casey County,KY,us-ky-045,0.142005875
Nonmetropolitan,Clay County,KY,us-ky-051,0.125
Nonmetropolitan,Clinton County,KY,us-ky-053,0.145012355
Nonmetropolitan,Crittenden County,KY,us-ky-055,0.082000582
Nonmetropolitan,Cumberland County,KY,us-ky-057,0.161015307
Nonmetropolitan,Elliott County,KY,us-ky-063,0.182001006
Nonmetropolitan,Estill County,KY,us-ky-065,0.174008609
Nonmetropolitan,Fleming County,KY,us-ky-069,0.128009782
Nonmetropolitan,Floyd County,KY,us-ky-071,0.168003136
Nonmetropolitan,Franklin County,KY,us-ky-073,0.126002411
Nonmetropolitan,Fulton County,KY,us-ky-075,0.129018789
Nonmetropolitan,Garrard County,KY,us-ky-079,0.171011629
Nonmetropolitan,Graves County,KY,us-ky-083,0.120002934
Nonmetropolitan,Grayson County,KY,us-ky-085,0.147005725
Nonmetropolitan,Green County,KY,us-ky-087,0.121011581
Nonmetropolitan,Harlan County,KY,us-ky-095,0.180005863
Nonmetropolitan,Harrison County,KY,us-ky-097,0.1
Nonmetropolitan,Hart County,KY,us-ky-099,0.075003659
Nonmetropolitan,Hickman County,KY,us-ky-105,0.133000831
Nonmetropolitan,Hopkins County,KY,us-ky-107,0.148001744
Nonmetropolitan,Jackson County,KY,us-ky-109,0.175002476
Nonmetropolitan,Johnson County,KY,us-ky-115,0.179010199
Nonmetropolitan,Knott County,KY,us-ky-119,0.168006771
Nonmetropolitan,Knox County,KY,us-ky-121,0.125
Nonmetropolitan,Laurel County,KY,us-ky-125,0.15800197
Nonmetropolitan,Lawrence County,KY,us-ky-127,0.198003891
Nonmetropolitan,Lee County,KY,us-ky-129,0.11600388
Nonmetropolitan,Leslie County,KY,us-ky-131,0.158006761
Nonmetropolitan,Letcher County,KY,us-ky-133,0.194010117
Nonmetropolitan,Lewis County,KY,us-ky-135,0.135001455
Nonmetropolitan,Lincoln County,KY,us-ky-137,0.171008427
Nonmetropolitan,Livingston County,KY,us-ky-139,0.094007543
Nonmetropolitan,Logan County,KY,us-ky-141,0.087002949
Nonmetropolitan,Lyon County,KY,us-ky-143,0.117013428
Nonmetropolitan,Madison County,KY,us-ky-151,0.103001021
Nonmetropolitan,Magoffin County,KY,us-ky-153,0.16101606
Nonmetropolitan,Marion County,KY,us-ky-155,0.129002353
Nonmetropolitan,Marshall County,KY,us-ky-157,0.107001157
Nonmetropolitan,Martin County,KY,us-ky-159,0.155012277
Nonmetropolitan,Mason County,KY,us-ky-161,0.123004695
Nonmetropolitan,Mccracken County,KY,us-ky-145,0.115
Nonmetropolitan,Mccreary County,KY,us-ky-147,0.14300744
Nonmetropolitan,Menifee County,KY,us-ky-165,0.229024488
Nonmetropolitan,Mercer County,KY,us-ky-167,0.146008403
Nonmetropolitan,Metcalfe County,KY,us-ky-169,0.123012665
Nonmetropolitan,Monroe County,KY,us-ky-171,0.194014837
Nonmetropolitan,Montgomery County,KY,us-ky-173,0.135003649
Nonmetropolitan,Morgan County,KY,us-ky-175,0.109009267
Nonmetropolitan,Muhlenberg County,KY,us-ky-177,0.120003363
Nonmetropolitan,Nelson County,KY,us-ky-179,0.1150015
Nonmetropolitan,Nicholas County,KY,us-ky-181,0.157005758
Nonmetropolitan,Ohio County,KY,us-ky-183,0.126006872
Nonmetropolitan,Owen County,KY,us-ky-187,0.18201045
Nonmetropolitan,Owsley County,KY,us-ky-189,0.114001754
Nonmetropolitan,Perry County,KY,us-ky-193,0.16000582
Nonmetropolitan,Pike County,KY,us-ky-195,0.179001869
Nonmetropolitan,Powell County,KY,us-ky-197,0.176016753
Nonmetropolitan,Pulaski County,KY,us-ky-199,0.137001034
Nonmetropolitan,Robertson County,KY,us-ky-201,0.247129909
Nonmetropolitan,Rockcastle County,KY,us-ky-203,0.131001319
Nonmetropolitan,Rowan County,KY,us-ky-205,0.127001841
Nonmetropolitan,Russell County,KY,us-ky-207,0.122000298
Nonmetropolitan,Simpson County,KY,us-ky-213,0.129005378
Nonmetropolitan,Taylor County,KY,us-ky-217,0.108004269
Nonmetropolitan,Todd County,KY,us-ky-219,0.115004596
Nonmetropolitan,Trimble County,KY,us-ky-223,0.148004949
Nonmetropolitan,Union County,KY,us-ky-225,0.139003037
Nonmetropolitan,Washington County,KY,us-ky-229,0.158012785
